113.28
142.44
174.6
213.72
263.52
284.04
294.36
299.28
298.8
289.08
259.8
214.92
199.56
189.84
181.8
175.44
169.68
164.28
159.24
154.92
150.96
147.24
143.64
140.04
136.8
163.92
193.2
233.52
284.64
303
310.8
314.52
312.48
302.64
276.84
237.96
225.36
216.48
208.44
200.64
194.64
186.12
177.84
170.04
162.12
154.32
146.76
139.44
132.24
151.56
176.16
214.44
254.28
266.64
271.92
273.96
270.84
261.84
236.28
194.04
179.4
169.68
161.04
153.12
145.68
138.84
132.48
126.12
119.28
112.44
106.08
99.6
93.24
116.88
146.64
184.44
236.52
258.12
267.72
272.04
269.4
257.04
222.48
180.24
163.56
152.64
144
136.56
129.96
125.64
118.68
110.64
104.88
99.96
97.92
94.92
90.96
112.92
147.36
182.4
237.6
265.8
277.08
283.44
283.68
274.2
243.36
207.6
201.12
199.44
196.8
190.2
182.28
175.2
170.28
166.56
161.4
156.6
152.76
149.76
147.24
160.32
185.16
221.76
265.8
282.12
279.48
269.64
263.76
260.88
245.4
213.36
201.12
193.44
186.6
181.2
177.12
173.52
169.92
164.16
159.12
155.76
150.12
146.4
144.84
168.84
195.36
235.8
271.92
285.6
292.08
293.76
290.64
280.8
255.96
210.96
195.48
185.04
174.96
165.48
156.12
147.36
139.08
131.28
123.6
116.28
109.44
103.44
98.4
126.96
159.12
207.96
251.28
266.4
276.24
281.28
279.72
268.2
234.6
184.68
167.28
156.12
146.28
137.28
129.36
122.16
115.92
110.52
105.96
101.64
98.52
96.6
92.28
115.44
147.84
186.84
234.12
254.88
266.88
273.96
272.88
262.44
229.44
183.12
168.12
159.12
150.96
142.68
134.16
126.6
120.12
114.6
109.68
105
100.8
97.56
96.6
123.96
157.44
196.56
251.4
273.96
285.96
292.68
292.08
283.68
253.92
207.36
192.72
184.8
177.84
171.48
164.88
158.52
152.64
147
140.88
135.12
130.2
126.12
126.24
149.28
179.04
221.28
278.64
298.2
308.28
313.56
313.08
303.6
272.88
230.04
210.48
196.8
186.96
177.72
169.32
162.48
157.44
152.88
148.44
142.44
138
141.6
146.64
165.84
183.96
202.44
219.6
234
246.24
256.44
261.84
263.04
254.64
240.12
234.96
226.68
221.64
210.72
198
186.96
179.88
175.56
169.8
162.12
154.8
151.44
146.76
166.68
192.84
239.52
275.76
293.16
300.12
302.4
300.84
291.6
266.28
222.96
207.6
198
189.24
181.8
174.48
167.52
161.16
155.76
150.48
144.24
136.92
130.44
125.76
150.12
177.72
223.2
270.12
287.76
296.88
301.8
300.84
290.64
262.2
218.76
202.08
191.28
181.2
172.68
165.72
159.12
152.88
147.36
141.96
136.56
131.52
127.44
124.68
150.96
180.24
229.2
269.52
286.8
295.92
299.4
297.24
288.72
264.48
222.72
204.24
191.76
180.84
171.6
163.8
156.6
149.76
143.4
137.4
131.52
126.12
122.16
120.36
144.84
171.48
218.76
258.84
